"1""-2""","2""-3""","3""-4""","4""-5""","5""-6""","6""-12""",A.H.G.A. Hosta of the Year,AAS (All-America Selection®),Alpine Gardening,B (Boron),Bark,Bats,Beach Front,Bees,Beetles,Bi-Color,Birds,Blue,Bog gardening,Brown,Bulb,Bulbs,Bumblebees,Butterflies,Ca (Calcium),Cactus/Succulent,Can handle transplanting,Carnivorous,Caudex,Cleistogamous,Co (Cobalt),Coarse Soil,Cooked,Cooked greens,Corm,Corms,Crowns,Cu (Copper),Culinary Herb,Culinary Herb/Spice,Cut Flower,Cuttings: Cane,Cuttings: Leaf,Cuttings: Root,Cuttings: Stem,Cuttings: Tip,Days to germinate,Deer Resistant,Depth to plant seed,Dioecious,Division,Dried Flower,Drought tolerant,Dry,Dry Mesic,Dye production,Endangered,Epiphytic,Erosion control,Espalier,Extremely acid (3.5 – 4.4),Fe (Iron),Fermented,Fern,Fine Soil,Fire Resistant,Flies,Flood Resistant,Flower Time Fall,Flower Time Late fall or early winter,Flower Time Late spring or early summer,Flower Time Late summer or early fall,Flower Time Late winter or early spring,Flower Time Other,Flower Time Spring,Flower Time Summer,Flower Time Winter,Flower Time Year Round,Flowering Tree,Flowers,Flowers Blooms on new wood,Flowers Blooms on old wood,Flowers Fragrant,Flowers Inconspicuous,Flowers Malodorous,Flowers Nocturnal,Flowers Other,Flowers Showy,Foliage Mound Height,Fruit,Fruit is poisonous,Fruit Dehiscent,Fruit Edible to birds,Fruit Indehiscent,Fruit Other,Fruit Pops open explosively when ripe,Fruit Showy,Fruiting Time Fall,Fruiting Time Late fall or early winter,Fruiting Time Late spring or early summer,Fruiting Time Late summer or early fall,Fruiting Time Late winter or early spring,Fruiting Time Other,Fruiting Time Spring,Fruiting Time Summer,Fruiting Time Winter,Fruiting Time Year Round,Full Shade,Full Sun,Full Sun to Partial Shade,Genetically Modified,Genus,Goes Dormant,Good as a cover crop,Gophers/Voles,Grass/Grass-like,Green,Groundcover,Guardian plant,Herb/Forb,Houseplant,Hoverflies,Humidity tolerant,Hummingbirds,I (Iodine),In Water,Inflorescence Height,K (Potassium),Lavender,Layering,Leaves,Leaves are poisonous,Leaves Broadleaf,Leaves Deciduous,Leaves Evergreen,Leaves Fragrant,Leaves Glaucous,Leaves Good fall color,Leaves Malodorous,Leaves Needled,Leaves Other,Leaves Semi-evergreen,Leaves Spring ephemeral,Leaves Unusual foliage color,Leaves Variegated,Life cycle,Mauve,Maximum recommended zone,Medicinal Herb,Medium Soil,Mesic,Mg (Magnesium),Midges,Minimum cold hardiness,Mn (Manganese),Mo (Molybdenum),Moderately acid (5.6 – 6.0),Moderately alkaline (7.9 – 8.4),Monocarpic,Monoecious,Moths and Butterflies,Multi-Color,Na (Sodium),Needs excellent drainage in pots,Needs repotting every 2 to 3 years,Needs specific temperature,Neutral (6.6 – 7.3),Nitrogen fixer,Not suitable for containers,Offsets,Orange,Other,Other Beneficial Insects,Other info,"Over 12""",P (Phosphorus),Partial Shade to Full Shade,Partial or Dappled Shade,Patent/Plant Breeders' Rights,Patio/Ornamental/Small Tree,Pink,Plant Height,Plant Spread,Pollution,Powdery Mildew,Preferred depth,Prefers to be under-potted,Provide darkness,Provide light,Provides winter interest,Purple,RHS AGM,Rabbit Resistant,Raw,Red,Rhizome,Roots,Roots are poisonous,Russet,S (Sulfur),Salad greens,Salt tolerant,Sap,Scarify seeds,Seeds are hydrophilic,Seeds or Nuts,Self,Self fertile,Shade Tree,Shrub,Si (Silicon),Slightly acid (6.1 – 6.5),Slightly alkaline (7.4 – 7.8),Sow in situ,Species,Squirrels,Start indoors,Stem,Stolons and runners,Stratify seeds,Street Tree,Strongly acid (5.1 – 5.5),Strongly alkaline (8.5 – 9.0),Suitable as Annual,Suitable for forage,Suitable for hanging baskets,Suitable for miniature gardens,Suitable for wintersowing,Suitable in 1 gallon,Suitable in 3 gallon or larger,Taproot,Tea,Terrariums,Texas Superstar®,Tolerates dry shade,Tolerates foot traffic,Tolerates poor soil,Topiary,Tree,Tuber,"Under 1""",Useful for timber production,Varieties,Various insects,Vegetable,Very strongly acid (4.5 – 5.0),Vine,Wasps,Water,Water gardens,Wet,Wet Mesic,White,Will Naturalize,Will not come true from seed,Wind,Windbreak or Hedge,With thorns/spines/prickles/teeth,Xeriscapic,Yellow,Zn (Zinc)
,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,True,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Verbesina,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 8b,,0.0,True,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,,,,,,,,,,,,,,,True,,,,48 - 100 inches,24 - 36 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alternifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79411/Wingstem-Verbesina-alternifolia/'],,,,,,,,,True,,True,,,,,,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veronica,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,americana,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/85931/American-Speedwell-Veronica-americana/'],True,,,,,,,True,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,True,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,True,True,,,,,,,,,,0.0,,,,True,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Vernonia,,,,,,True,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 9b,,0.0,True,,,Zone 7a -17.8 °C (0 °F) to -15 °C (5 °F),,,True,,,,True,,,,,,True,,True,,,,True,,,,,,,,,24 - 48 inches,12 - 24 inches,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,angustifolia,,,,,,,,,True,,,,,,,True,,,,,,True,,,,True,,"['https://garden.org/plants/view/202527/Narrow-Leaf-Ironweed-Vernonia-angustifolia/', 'https://garden.org/plants/view/756856/Narrow-Leaf-Ironweed-Vernonia-angustifolia-Plum-Peachy/']",True,,,,True,,,,,,True,,,,,True,,
,,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,True,True,,Vernonia,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 9b,,0.0,,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,,,,,,,,,,,,,,,True,,,,36 - 72 inches,24 - 48 inches,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,baldwinii,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,['https://garden.org/plants/view/79414/Western-Ironweed-Vernonia-baldwinii/'],,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Vernonia,,,,,,,,True,,,True,,,,,,True,,,,,,True,,,,,,,,,,,Perennial,,Zone 11,,0.0,True,,,Zone 9a -6.7 °C (20 °F) to -3.9 °C (25 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,12 to 24 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blodgettii,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/121676/Florida-Ironweed-Vernonia-blodgettii/'],,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,0.0,,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,True,,,,True,,,Verbena,,,,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,Annual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-2 inches,1-3 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bracteata,,,,,,,,,,,,,,,,True,,,,,,True,,,,True,,['https://garden.org/plants/view/85900/Bigbract-Verbena-Verbena-bracteata/'],,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veratrum,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,californicum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/85896/California-false-hellebore-Veratrum-californicum/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veronica,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,copelandii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/201499/Copelands-Speedwell-Veronica-copelandii/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veronica,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cusickii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/85933/Cusicks-speedwell-Veronica-cusickii/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Vernonia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 9b,,0.0,,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,24 - 48 inches (61-122cm),18 - 36 inches (46-91cm),,,,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,fasciculata,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/79415/Smooth-Ironweed-Vernonia-fasciculata/'],,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Vernonia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 9b,,0.0,,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,,,,,,,,,,,,,,,True,,,,36 - 72 inches,24 - 48 inches,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,gigantea,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/79416/Giant-Ironweed-Vernonia-gigantea/'],,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,True,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Vernonia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 8b,,0.0,True,,,Zone 6a -23.3 °C (-10 °F) to -20.6 °C (-5 °F),,,,,,,,,,,,,True,,,,,,,,,,,,,,,3 to 5 feet,2 to 4 feet,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,glauca,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/178932/Broadleaf-Ironweed-Vernonia-glauca/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Verbena,,,,,,,,True,,,True,,,,,,True,,,,,,True,,,,,,,,,,,Perennial,,Zone 10b,,0.0,,,,Zone 7a -17.8 °C (0 °F) to -15 °C (5 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 24 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,halei,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/329813/Texas-Vervain-Verbena-halei/'],,,,,,,,,,,,,,,,True,,
,,,,,,,,,,,,,True,,,True,True,,,,,,True,,,,,,,,0.0,True,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,True,True,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,True,True,,Verbena,,,,,,,,True,,,,,,,5 inches,,,,True,,,,,,,,,,,,,,,Perennial,,Zone 8b,True,0.0,True,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,,,,True,,,,,,,,True,,,,,,,,,,,,,36 - 60 inches,18 - 24 inches,,,,,,True,,,,,True,,,True,,,,True,,,,,True,True,True,,,,,,,hastata,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,"['https://garden.org/plants/view/79405/Blue-Vervain-Verbena-hastata/', 'https://garden.org/plants/view/116549/White-Vervain-Verbena-hastata-Alba/', 'https://garden.org/plants/view/532496/Verbena-Verbena-hastata-Blue-Spires/', 'https://garden.org/plants/view/532497/Verbena-Verbena-hastata-White-Spires/']",,,,,,,,,True,,True,,,,,,,
,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Verbesina,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helianthoides,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79412/Yellow-Crownbeard-Verbesina-helianthoides/'],,,,,,,,,,,,,,,,,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veratrum,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybridum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/214071/Slender-Bunchflower-Veratrum-hybridum/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veratrum,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insolitum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/85897/Siskiyou-false-hellebore-Veratrum-insolitum/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Vernonia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 9b,,0.0,,,,Zone 5a -28.9 °C (-20 °F) to -26.1 °C (-15 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,12 - 24 inches,12 - 18 inches,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,lettermannii,,,,,,,,,,,,,,,,,,,,,,,,,,True,,"['https://garden.org/plants/view/109098/Gray-Narrowleaf-Ironweed-Vernonia-lettermannii/', 'https://garden.org/plants/view/610660/Narrowleaf-Ironweed-Vernonia-lettermannii-Iron-Butterfly/']",,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,True,True,,Vernonia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 9b,,0.0,,,,Zone 6a -23.3 °C (-10 °F) to -20.6 °C (-5 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,lindheimeri,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,['https://garden.org/plants/view/85927/Woolly-ironweed-Vernonia-lindheimeri/'],,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Vernonia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,3-6 feet tall,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,missurica,,,,,,,,,,,,,True,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/79417/Ironweed-Vernonia-missurica/'],,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Vernonia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 9b,,0.0,,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,,,,,,,,,,,,,,,True,,,,36 - 72 inches,24 - 48 inches,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,noveboracensis,,,,,,,,,,,,,,,,,,,,,,,,,,True,,"['https://garden.org/plants/view/79418/New-York-Ironweed-Vernonia-noveboracensis/', 'https://garden.org/plants/view/109099/New-York-Ironweed-Vernonia-noveboracensis-Richard-Simon/']",,,,,,,,,,,True,,,,,,,
,True,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Verbesina,,,,,,,,True,,,True,,,,,,,,,,,True,,,,,,,,,,,,Perennial,,Zone 8b,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 feet to 8 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,occidentalis,,,,,,,,,,,,,,,,True,,,,,,,,,,,,['https://garden.org/plants/view/120125/Yellow-Crown-Beard-Verbesina-occidentalis/'],,,,,,,,,,,,,,,,,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veratrum,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parviflorum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/208180/Appalachian-Bunchflower-Veratrum-parviflorum/'],,,,,,,,,,,,,,,,,,
,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Veronica,,,,,,True,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,5-10 inches (15--25 cm),5-10 inches (15--25 cm),,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,peregrina,,,,,,,,,,,,,,,,,,,,,,,,,,True,,"['https://garden.org/plants/view/162523/Hebe-Veronica-peregrina-subsp-peregrina/', 'https://garden.org/plants/view/86331/Neckweed-Veronica-peregrina/']",,,,,,,,,,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veronica,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,scutellata,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/85937/Skullcap-speedwell-Veronica-scutellata/'],,,,,,,,True,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,0.0,,True,,True,,,,,,True,True,,,,,,,,True,,,,,1-4 inches,,,,,,,,,,,,,,,,True,,,,,True,,Veronica,,,,,,True,,True,,,True,,,,2-6 inches,,,,,,,,,,,,,,,True,,,,Perennial,,Zone 8b,,0.0,True,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,,,,,,,,,,True,,,,,,,,,,,True,,,,2-6 inches,6-12 inches,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,True,,serpyllifolia,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,['https://garden.org/plants/view/85938/Thyme-Speedwell-Veronica-serpyllifolia/'],,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,0.0,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,Verbena,,,,,,,,True,,,,,,,12 inches,,True,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 feet (0.7 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simplex,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,['https://garden.org/plants/view/85913/Narrowleaf-Vervain-Verbena-simplex/'],,,,,,,,,,True,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,True,,,,,True,True,True,,,,,,,,,,0.0,,True,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Verbena,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,Perennial,,Zone 8b,,0.0,,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,True,,,,,,,,,,,,,,,,,,,,,12 - 48 inches,12 - 18 inches,,,,,,,,True,,True,,,,,,,,,,,,,,True,True,,,,,,,stricta,,,,,,,,,,,,,,,,True,,,,,,True,,,,True,,['https://garden.org/plants/view/79410/Hoary-Vervain-Verbena-stricta/'],,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Vernonia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,texana,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/85929/Texas-Ironweed-Vernonia-texana/'],,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0.0,,True,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,True,,Veratrum,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,Perennial,,,,0.0,True,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,3-6 feet in bloom,1.5 feet,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,True,viride,,True,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/85899/Green-False-Hellebore-Veratrum-viride/'],,,,,,,,True,True,,True,,,,,,,
,,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,True,,,,,True,,,,,,,,True,,,,,,0.0,,,,True,,,True,,,,True,,,,,,,,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,Verbesina,,,,,,,,True,,,,True,,,,,,,,,,True,,,,True,,,,,,True,,Perennial,,,,0.0,,,,Zone 5b -26.1 °C (-15 °F) to -23.3 °C (-10 °F),,,,,,,,,,,,,,,,,,,,,,,,True,,,,up to 7',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,virginica,,,,,,,,,,,,,True,,,,,,,,,,,,,,,['https://garden.org/plants/view/85924/Frostweed-Verbesina-virginica/'],,,,,,,,,,True,True,,,,,True,,
